total_sulfur_dioxide,chlorides,volatile_acidity,alcohol,style
79.0,0.037000000000000005,0.17,10.3,1
102.0,0.03,0.39,11.6,1
102.0,0.031,0.41,11.6,1
191.0,0.038,0.23,9.7,1
131.0,0.045,0.38,10.9,1
122.0,0.045,0.42,12.6,1
163.0,0.04,0.34,12.4,1
166.0,0.042,0.23,11.5,1
159.0,0.045,0.245,10.2,1
176.0,0.032,0.2,11.4,1
212.0,0.067,0.19,9.6,1
163.0,0.035,0.2,10.3,1
228.0,0.038,0.59,9.3,1
114.0,0.05,0.14,10.7,1
105.0,0.047,0.24,12.8,1
142.0,0.049,0.14,9.5,1
130.0,0.046,0.15,10.4,1
94.0,0.049,0.17,10.3,1
142.0,0.040999999999999995,0.365,9.9,1
116.0,0.039,0.23,10.7,1
160.0,0.04,0.25,10.5,1
186.0,0.046,0.32,9.6,1
169.0,0.04,0.31,9.3,1
162.0,0.044000000000000004,0.2,10.0,1
190.0,0.026000000000000002,0.255,11.2,1
177.0,0.039,0.15,10.8,1
96.0,0.044000000000000004,0.15,10.3,1
234.0,0.038,0.25,8.8,1
114.0,0.044000000000000004,0.19,12.8,1
114.0,0.027999999999999997,0.43,13.2,1
152.0,0.037000000000000005,0.31,10.1,1
161.0,0.09300000000000001,0.2,11.0,1
182.0,0.043,0.16,10.8,1
114.0,0.04,0.32,12.8,1
168.0,0.042,0.22,9.2,1
167.0,0.047,0.26,10.5,1
81.0,0.027999999999999997,0.37,11.7,1
104.0,0.052000000000000005,0.19,9.5,1
108.0,0.05,0.21,9.5,1
110.0,0.057999999999999996,0.15,8.8,1
210.0,0.05,0.16,9.3,1
180.0,0.034,0.21,12.6,1
107.0,0.048,0.24,12.4,1
189.0,0.047,0.21,10.1,1
161.0,0.042,0.29,11.2,1
251.0,0.048,0.18,10.0,1
251.0,0.048,0.18,10.0,1
116.0,0.033,0.58,10.8,1
121.0,0.04,0.16,10.0,1
151.0,0.028999999999999998,0.54,10.4,1
116.0,0.033,0.58,10.8,1
181.0,0.059000000000000004,0.25,9.8,1
165.0,0.040999999999999995,0.23,12.2,1
113.0,0.043,0.39,12.7,1
163.0,0.039,0.46,12.2,1
162.0,0.039,0.35,11.9,1
161.0,0.042,0.29,11.2,1
61.0,0.042,0.35,10.4,1
122.0,0.034,0.57,12.8,1
130.0,0.027000000000000003,0.37,12.7,1
189.0,0.047,0.21,10.1,1
251.0,0.048,0.18,10.0,1
179.0,0.04,0.13,9.0,1
143.0,0.04,0.19,11.4,1
191.0,0.05,0.22,8.9,1
167.0,0.039,0.29,9.3,1
103.0,0.048,0.35,12.0,1
132.0,0.04,0.19,10.8,1
158.0,0.044000000000000004,0.12,10.5,1
189.5,0.038,0.13,10.6,1
115.0,0.04,0.25,11.3,1
96.0,0.051,0.32,9.5,1
143.0,0.04,0.19,11.4,1
140.0,0.046,0.13,10.1,1
95.0,0.037000000000000005,0.14,10.9,1
115.0,0.057999999999999996,0.27,8.9,1
191.0,0.05,0.22,8.9,1
185.0,0.168,0.64,9.3,1
116.0,0.052000000000000005,0.28,10.4,1
162.0,0.042,0.26,12.0,1
181.0,0.044000000000000004,0.22,9.5,1
181.0,0.044000000000000004,0.22,9.5,1
121.0,0.032,0.23,12.4,1
130.0,0.032,0.3,11.2,1
134.0,0.047,0.27,11.4,1
136.0,0.05,0.28,11.4,1
132.0,0.047,0.28,11.1,1
126.0,0.054000000000000006,0.46,10.4,1
152.0,0.044000000000000004,0.38,12.0,1
98.0,0.039,0.43,12.3,1
92.0,0.045,0.56,9.1,1
102.0,0.046,0.36,10.5,1
133.0,0.047,0.23,11.4,1
138.0,0.042,0.33,9.5,1
116.0,0.039,0.49,13.7,1
85.0,0.034,0.42,13.4,1
143.0,0.044000000000000004,0.18,11.3,1
180.0,0.037000000000000005,0.19,10.0,1
123.0,0.034,0.19,10.1,1
81.0,0.028999999999999998,0.16,12.2,1
85.0,0.034,0.42,13.4,1
101.0,0.042,0.135,9.3,1
116.0,0.039,0.49,13.7,1
98.0,0.039,0.19,12.3,1
143.0,0.044000000000000004,0.18,11.3,1
200.0,0.05,0.25,8.9,1
200.0,0.05,0.25,8.9,1
83.0,0.035,0.2,11.5,1
200.0,0.05,0.25,8.9,1
222.0,0.052000000000000005,0.67,9.3,1
122.0,0.044000000000000004,0.4,11.1,1
128.0,0.044000000000000004,0.26,10.9,1
73.0,0.043,0.31,11.6,1
117.0,0.069,0.39,10.2,1
90.0,0.034,0.22,10.5,1
78.0,0.033,0.19,11.4,1
200.0,0.05,0.25,8.9,1
118.0,0.04,0.2,10.6,1
97.0,0.037000000000000005,0.26,11.6,1
83.0,0.035,0.2,11.5,1
155.0,0.035,0.3,12.3,1
124.0,0.042,0.29,10.8,1
130.0,0.037000000000000005,0.17,11.3,1
63.0,0.038,0.415,9.3,1
128.0,0.045,0.23,10.0,1
366.5,0.057,0.55,11.0,1
132.0,0.044000000000000004,0.35,10.2,1
103.0,0.04,0.14,10.8,1
137.0,0.042,0.28,10.1,1
90.0,0.047,0.18,11.6,1
105.0,0.051,0.165,9.1,1
225.0,0.055999999999999994,0.25,10.0,1
124.0,0.042,0.29,10.8,1
128.0,0.052000000000000005,0.22,11.4,1
140.0,0.045,0.22,12.7,1
156.0,0.042,0.25,11.3,1
81.0,0.033,0.18,10.4,1
87.0,0.051,0.22,9.6,1
119.0,0.048,0.39,10.1,1
87.0,0.051,0.22,9.6,1
94.0,0.03,0.36,12.1,1
99.0,0.031,0.29,12.2,1
156.0,0.042,0.25,11.3,1
94.0,0.053,0.23,9.6,1
243.0,0.051,0.56,9.2,1
81.0,0.033,0.18,10.4,1
210.0,0.05,0.23,9.5,1
226.0,0.052000000000000005,0.25,8.9,1
162.0,0.05,0.26,8.8,1
117.0,0.057,0.31,10.5,1
117.0,0.061,0.25,9.4,1
125.0,0.04,0.18,12.2,1
158.0,0.033,0.43,11.3,1
130.0,0.044000000000000004,0.2,12.2,1
92.0,0.063,0.27,12.2,1
150.0,0.055,0.16,11.2,1
150.0,0.055,0.16,11.2,1
172.0,0.036000000000000004,0.19,11.5,1
158.0,0.033,0.43,11.3,1
138.0,0.048,0.4,9.3,1
158.0,0.033,0.43,11.3,1
156.0,0.034,0.52,11.8,1
231.0,0.054000000000000006,0.21,9.2,1
150.0,0.069,0.34,9.2,1
92.0,0.063,0.27,12.2,1
130.0,0.044000000000000004,0.2,12.2,1
144.0,0.044000000000000004,0.22,12.2,1
133.0,0.048,0.11,10.6,1
128.0,0.05,0.17,12.4,1
164.0,0.048,0.145,10.8,1
150.0,0.055,0.16,11.2,1
137.0,0.051,0.19,11.0,1
151.0,0.031,0.44,12.7,1
163.0,0.044000000000000004,0.2,10.2,1
172.0,0.036000000000000004,0.19,11.5,1
96.0,0.03,0.25,12.3,1
60.0,0.046,0.24,9.8,1
138.0,0.048,0.4,9.3,1
156.0,0.034,0.52,11.8,1
158.0,0.033,0.43,11.3,1
48.0,0.052000000000000005,0.21,11.4,1
128.0,0.038,0.2,10.8,1
85.0,0.057,0.25,9.5,1
148.0,0.05,0.08,10.2,1
184.0,0.027999999999999997,0.85,10.7,1
104.0,0.04,0.51,10.8,1
159.0,0.044000000000000004,0.22,11.5,1
124.0,0.055999999999999994,0.16,10.7,1
148.0,0.05,0.08,10.2,1
124.0,0.048,0.25,10.1,1
187.0,0.046,0.16,10.4,1
85.0,0.057,0.25,9.5,1
134.0,0.053,0.32,9.1,1
126.0,0.034,0.28,10.6,1
51.0,0.033,0.15,9.4,1
169.0,0.054000000000000006,0.25,9.8,1
224.0,0.044000000000000004,0.26,9.5,1
187.0,0.037000000000000005,0.16,9.3,1
117.0,0.03,0.185,10.3,1
97.0,0.031,0.2,11.1,1
188.0,0.046,0.3,10.0,1
180.0,0.033,0.34,12.3,1
186.0,0.033,0.35,12.4,1
197.0,0.03,0.29,12.3,1
62.0,0.039,0.62,10.4,1
126.0,0.044000000000000004,0.27,12.1,1
86.0,0.040999999999999995,0.27,12.5,1
155.0,0.043,0.51,13.0,1
132.0,0.03,0.19,11.0,1
169.0,0.04,0.2,10.1,1
121.0,0.034,0.3,9.2,1
124.0,0.039,0.36,12.6,1
126.0,0.045,0.17,12.2,1
130.0,0.040999999999999995,0.18,9.8,1
205.0,0.051,0.2,11.0,1
160.0,0.044000000000000004,0.26,10.0,1
170.0,0.06,0.21,9.8,1
144.0,0.053,0.2,10.5,1
145.0,0.061,0.18,10.0,1
126.0,0.042,0.23,11.2,1
134.0,0.034,0.22,11.0,1
161.0,0.031,0.22,11.2,1
132.0,0.03,0.19,11.0,1
136.0,0.039,0.155,10.5,1
154.0,0.037000000000000005,0.22,10.6,1
163.0,0.038,0.24,10.6,1
95.0,0.035,0.23,12.0,1
169.0,0.04,0.2,10.1,1
167.0,0.038,0.2,10.1,1
121.0,0.034,0.3,9.2,1
164.0,0.040999999999999995,0.21,11.0,1
185.0,0.044000000000000004,0.25,10.0,1
158.0,0.042,0.21,8.7,1
156.0,0.037000000000000005,0.27,8.7,1
156.0,0.037000000000000005,0.27,11.1,1
195.0,0.045,0.28,11.0,1
156.0,0.037000000000000005,0.27,11.1,1
158.0,0.042,0.21,8.7,1
156.0,0.037000000000000005,0.27,8.7,1
174.0,0.037000000000000005,0.3,11.2,1
209.0,0.049,0.23,11.1,1
107.0,0.027999999999999997,0.26,10.8,1
176.0,0.044000000000000004,0.18,9.0,1
122.0,0.031,0.15,10.3,1
24.0,0.027999999999999997,0.13,9.9,1
148.0,0.04,0.28,10.0,1
106.0,0.034,0.17,9.8,1
107.0,0.027999999999999997,0.26,10.8,1
176.0,0.044000000000000004,0.18,9.0,1
86.0,0.028999999999999998,0.53,9.1,1
104.0,0.037000000000000005,0.16,10.6,1
99.0,0.038,0.14,10.6,1
24.0,0.027999999999999997,0.13,9.9,1
152.0,0.049,0.12,10.6,1
156.0,0.034,0.29,9.9,1
158.0,0.034,0.3,9.9,1
102.0,0.025,0.36,12.8,1
122.0,0.031,0.15,10.3,1
157.0,0.051,0.18,10.6,1
129.0,0.122,0.19,8.7,1
152.0,0.038,0.21,12.6,1
156.0,0.057,0.3,11.0,1
164.0,0.055999999999999994,0.42,11.2,1
148.0,0.032,0.24,10.7,1
182.0,0.036000000000000004,0.23,9.6,1
157.0,0.051,0.18,10.6,1
115.0,0.045,0.43,9.0,1
56.0,0.036000000000000004,0.35,10.5,1
156.0,0.033,0.3,12.8,1
112.0,0.059000000000000004,0.28,10.1,1
126.0,0.027000000000000003,0.34,12.2,1
156.0,0.033,0.3,12.8,1
112.0,0.059000000000000004,0.28,10.1,1
117.0,0.044000000000000004,0.19,10.1,1
158.0,0.046,0.18,9.2,1
110.0,0.055,0.19,9.9,1
188.0,0.055,0.3,9.7,1
157.0,0.038,0.3,9.9,1
159.0,0.040999999999999995,0.3,9.9,1
188.0,0.055,0.3,9.7,1
168.0,0.063,0.22,10.3,1
116.0,0.045,0.26,10.3,1
108.0,0.048,0.17,10.5,1
182.0,0.053,0.17,10.5,1
74.0,0.05,0.27,9.8,1
128.0,0.05,0.64,10.6,1
168.0,0.046,0.18,10.1,1
191.0,0.062,0.31,9.0,1
119.0,0.046,0.31,9.5,1
84.0,0.039,0.3,11.5,1
108.0,0.039,0.24,11.9,1
168.0,0.046,0.18,10.1,1
209.0,0.045,0.25,9.2,1
165.0,0.039,0.3,8.7,1
147.0,0.042,0.31,9.8,1
209.0,0.045,0.25,9.2,1
165.0,0.039,0.3,8.7,1
122.0,0.036000000000000004,0.27,11.2,1
165.0,0.027999999999999997,0.14,12.3,1
161.0,0.042,0.12,10.4,1
111.0,0.047,0.21,10.7,1
63.0,0.043,0.16,10.5,1
136.0,0.047,0.29,9.4,1
206.0,0.046,0.27,9.2,1
122.0,0.034,0.55,11.9,1
206.0,0.046,0.27,9.2,1
108.0,0.172,0.24,9.9,1
94.0,0.16699999999999998,0.33,11.4,1
136.0,0.047,0.29,9.4,1
223.0,0.046,0.34,10.7,1
77.0,0.034,0.39,12.7,1
53.0,0.034,0.41,13.5,1
137.0,0.048,0.41,9.5,1
113.0,0.032,0.26,12.9,1
109.0,0.031,0.32,12.5,1
118.0,0.04,0.19,9.5,1
235.0,0.057,0.27,8.6,1
212.0,0.048,0.2,10.0,1
109.0,0.031,0.32,12.5,1
100.0,0.04,0.26,10.1,1
87.0,0.027000000000000003,0.26,11.3,1
120.0,0.035,0.14,10.6,1
131.0,0.035,0.29,10.8,1
140.0,0.047,0.19,10.7,1
206.0,0.045,0.34,9.0,1
143.0,0.065,0.2,9.2,1
243.0,0.045,0.37,8.5,1
128.0,0.028999999999999998,0.22,11.3,1
87.0,0.027000000000000003,0.26,11.3,1
131.0,0.05,0.32,9.4,1
169.0,0.045,0.44,8.7,1
118.0,0.053,0.14,9.4,1
131.0,0.039,0.17,10.5,1
161.0,0.037000000000000005,0.26,9.7,1
195.0,0.048,0.22,10.2,1
131.0,0.05,0.32,9.4,1
108.0,0.057,0.2,11.5,1
98.0,0.047,0.15,9.6,1
121.0,0.053,0.25,11.4,1
108.0,0.057,0.2,11.5,1
111.0,0.040999999999999995,0.28,12.2,1
110.0,0.037000000000000005,0.19,11.0,1
228.0,0.048,0.25,9.2,1
126.0,0.035,0.14,10.2,1
149.0,0.043,0.49,10.0,1
160.0,0.042,0.12,9.7,1
220.0,0.239,0.47,9.2,1
105.0,0.042,0.22,10.5,1
149.0,0.043,0.49,10.0,1
151.0,0.054000000000000006,0.22,10.1,1
134.0,0.057999999999999996,0.19,9.1,1
144.0,0.049,0.3,10.2,1
134.0,0.057999999999999996,0.19,9.1,1
149.0,0.048,0.24,10.5,1
151.0,0.054000000000000006,0.22,10.1,1
99.0,0.036000000000000004,0.21,12.1,1
100.0,0.045,0.3,10.2,1
166.0,0.057999999999999996,0.26,9.4,1
131.0,0.044000000000000004,0.31,12.8,1
209.0,0.076,0.42,9.0,1
118.0,0.044000000000000004,0.29,10.9,1
176.0,0.053,0.33,8.8,1
184.0,0.052000000000000005,0.46,9.0,1
142.0,0.046,0.28,10.2,1
98.0,0.048,0.15,9.2,1
162.0,0.06,0.4,11.3,1
220.0,0.05,0.31,8.8,1
217.0,0.049,0.325,9.3,1
217.0,0.049,0.27,9.4,1
191.0,0.047,0.26,10.3,1
114.0,0.047,0.21,10.8,1
176.0,0.053,0.33,8.8,1
177.0,0.059000000000000004,0.28,9.0,1
114.0,0.036000000000000004,0.13,11.5,1
84.0,0.04,0.445,10.8,1
128.0,0.055,0.39,11.8,1
72.0,0.033,0.18,10.5,1
124.0,0.036000000000000004,0.31,9.9,1
160.0,0.046,0.24,9.8,1
87.0,0.027999999999999997,0.35,11.4,1
168.0,0.138,0.26,9.3,1
163.0,0.13699999999999998,0.27,9.3,1
188.0,0.046,0.22,10.3,1
224.0,0.047,0.27,8.9,1
87.0,0.027999999999999997,0.35,11.4,1
156.0,0.032,0.23,11.1,1
170.0,0.045,0.3,10.4,1
117.0,0.034,0.35,10.1,1
197.0,0.054000000000000006,0.32,9.0,1
212.0,0.046,0.31,11.9,1
205.0,0.055,0.25,9.0,1
205.0,0.055,0.25,9.0,1
195.0,0.049,0.26,9.1,1
205.0,0.055,0.25,9.0,1
147.0,0.047,0.26,10.0,1
195.0,0.049,0.26,9.1,1
216.0,0.040999999999999995,0.25,9.4,1
123.0,0.034,0.16,11.4,1
175.0,0.05,0.43,9.7,1
205.0,0.055,0.25,9.0,1
213.0,0.04,0.24,11.8,1
198.0,0.048,0.265,10.2,1
150.0,0.06,0.12,9.2,1
132.0,0.036000000000000004,0.21,11.0,1
190.0,0.040999999999999995,0.32,10.0,1
190.0,0.038,0.18,12.2,1
213.0,0.04,0.24,11.8,1
175.0,0.043,0.26,11.6,1
121.0,0.043,0.26,10.2,1
208.0,0.033,0.29,10.3,1
114.0,0.046,0.27,8.6,1
151.0,0.057999999999999996,0.33,9.6,1
148.0,0.057,0.31,9.6,1
127.0,0.035,0.25,11.3,1
157.0,0.038,0.24,9.9,1
179.0,0.055999999999999994,0.26,9.6,1
161.0,0.051,0.61,10.6,1
180.0,0.055,0.22,9.8,1
67.0,0.032,0.31,10.5,1
120.0,0.037000000000000005,0.2,10.8,1
178.0,0.061,0.18,10.0,1
136.0,0.059000000000000004,0.34,10.1,1
116.0,0.12300000000000001,0.3,9.4,1
148.0,0.04,0.18,11.5,1
108.0,0.046,0.21,10.8,1
142.0,0.044000000000000004,0.27,9.9,1
178.0,0.05,0.2,9.0,1
69.0,0.043,0.23,9.4,1
180.0,0.044000000000000004,0.2,10.8,1
190.0,0.052000000000000005,0.15,10.9,1
148.0,0.040999999999999995,0.4,12.0,1
148.0,0.04,0.18,11.5,1
122.0,0.055999999999999994,0.13,10.5,1
152.0,0.064,0.17,9.3,1
97.0,0.034,0.3,11.8,1
212.0,0.045,0.445,10.0,1
116.0,0.12300000000000001,0.3,9.4,1
138.0,0.036000000000000004,0.22,11.4,1
99.0,0.031,0.23,10.4,1
198.0,0.055,0.34,9.5,1
111.0,0.031,0.545,11.9,1
123.0,0.040999999999999995,0.3,11.1,1
185.0,0.057,0.16,9.6,1
178.0,0.042,0.32,12.0,1
104.0,0.052000000000000005,0.22,8.7,1
185.0,0.057,0.16,9.6,1
101.0,0.054000000000000006,0.15,10.0,1
55.0,0.032,0.29,11.4,1
150.0,0.061,0.37,9.6,1
152.0,0.038,0.38,12.9,1
142.0,0.039,0.25,9.7,1
169.0,0.042,0.3,9.3,1
136.0,0.133,0.22,9.1,1
238.0,0.053,0.34,8.6,1
87.0,0.05,0.22,9.9,1
169.0,0.042,0.3,9.3,1
102.0,0.044000000000000004,0.27,10.9,1
135.0,0.055999999999999994,0.17,10.2,1
174.0,0.045,0.18,9.7,1
153.0,0.046,0.16,11.4,1
197.0,0.045,0.255,9.5,1
141.0,0.049,0.23,10.2,1
93.0,0.042,0.16,11.1,1
142.0,0.039,0.25,9.7,1
202.0,0.053,0.27,9.3,1
215.0,0.055999999999999994,0.29,8.8,1
53.0,0.038,0.21,10.6,1
224.0,0.046,0.62,9.3,1
181.0,0.042,0.28,10.2,1
124.0,0.044000000000000004,0.3,10.2,1
98.0,0.037000000000000005,0.17,11.0,1
112.0,0.037000000000000005,0.21,9.6,1
202.0,0.053,0.27,9.3,1
215.0,0.055999999999999994,0.29,8.8,1
209.0,0.054000000000000006,0.32,8.8,1
179.0,0.051,0.32,8.9,1
144.0,0.048,0.37,10.0,1
102.0,0.046,0.43,12.2,1
181.0,0.059000000000000004,0.39,10.9,1
141.0,0.040999999999999995,0.18,9.5,1
178.0,0.059000000000000004,0.4,10.9,1
181.0,0.059000000000000004,0.39,10.9,1
99.0,0.054000000000000006,0.19,10.8,1
135.0,0.03,0.49,12.0,1
163.0,0.069,0.25,9.8,1
141.0,0.040999999999999995,0.18,9.5,1
150.0,0.034,0.15,11.0,1
150.0,0.034,0.15,11.0,1
150.0,0.052000000000000005,0.17,9.8,1
200.0,0.051,0.32,10.5,1
142.0,0.034,0.21,11.4,1
100.0,0.067,0.45,10.1,1
127.0,0.038,0.24,11.6,1
142.0,0.034,0.21,11.4,1
115.0,0.04,0.33,11.8,1
158.0,0.033,0.26,12.1,1
122.0,0.035,0.36,12.0,1
189.0,0.026000000000000002,0.2,12.1,1
176.0,0.042,0.16,9.1,1
117.0,0.054000000000000006,0.33,9.3,1
153.0,0.055999999999999994,0.22,10.4,1
187.0,0.062,0.35,9.1,1
120.0,0.064,0.37,9.4,1
149.0,0.061,0.37,9.6,1
126.0,0.037000000000000005,0.37,12.0,1
128.0,0.039,0.25,11.3,1
173.0,0.073,0.23,8.7,1
162.0,0.04,0.26,9.9,1
191.0,0.049,0.3,9.3,1
67.0,0.042,0.16,9.5,1
173.0,0.073,0.23,8.7,1
162.0,0.04,0.26,9.9,1
191.0,0.049,0.3,9.3,1
119.0,0.065,0.33,9.4,1
116.0,0.046,0.38,9.4,1
184.0,0.053,0.2,8.8,1
119.0,0.065,0.33,9.4,1
184.0,0.053,0.2,8.8,1
184.0,0.049,0.36,9.9,1
116.0,0.046,0.38,9.4,1
72.0,0.042,0.46,12.6,1
110.0,0.038,0.15,11.1,1
100.0,0.03,0.42,12.8,1
164.0,0.038,0.3,12.0,1
131.0,0.028999999999999998,0.27,12.0,1
114.0,0.034,0.5,9.2,1
96.0,0.032,0.26,12.3,1
131.0,0.032,0.33,13.0,1
164.0,0.038,0.3,12.0,1
110.0,0.035,0.29,10.9,1
100.0,0.03,0.42,12.8,1
231.0,0.054000000000000006,0.19,10.0,1
165.0,0.033,0.32,9.0,1
84.0,0.034,0.32,10.4,1
165.0,0.033,0.32,9.0,1
231.0,0.054000000000000006,0.19,10.0,1
240.0,0.051,0.17,10.0,1
167.0,0.031,0.44,11.3,1
167.0,0.031,0.44,11.3,1
153.0,0.03,0.49,12.0,1
167.0,0.031,0.44,11.3,1
153.0,0.03,0.49,12.0,1
160.0,0.044000000000000004,0.21,10.6,1
213.0,0.21100000000000002,0.55,9.3,1
104.0,0.12300000000000001,0.19,9.4,1
102.0,0.037000000000000005,0.24,11.0,1
247.0,0.052000000000000005,0.34,9.3,1
104.0,0.12300000000000001,0.19,9.4,1
164.0,0.054000000000000006,0.18,10.5,1
102.0,0.037000000000000005,0.24,11.0,1
249.0,0.039,0.18,9.5,1
139.0,0.059000000000000004,0.28,11.2,1
94.0,0.028999999999999998,0.34,12.3,1
157.0,0.049,0.44,9.0,1
180.0,0.040999999999999995,0.26,9.0,1
157.0,0.049,0.44,9.0,1
243.0,0.052000000000000005,0.49,9.0,1
189.0,0.042,0.24,11.4,1
181.0,0.046,0.25,11.0,1
94.0,0.028999999999999998,0.34,12.3,1
127.0,0.049,0.18,10.4,1
107.0,0.057999999999999996,0.27,10.3,1
172.0,0.048,0.24,10.5,1
197.0,0.053,0.22,9.8,1
181.0,0.055999999999999994,0.91,10.0,1
176.0,0.055999999999999994,0.34,9.7,1
171.0,0.055999999999999994,0.33,9.7,1
197.0,0.053,0.22,9.8,1
161.0,0.046,0.18,10.5,1
186.0,0.054000000000000006,0.2,10.0,1
104.0,0.054000000000000006,0.13,11.5,1
202.0,0.049,0.28,9.5,1
122.0,0.042,0.25,10.5,1
142.0,0.255,0.36,10.2,1
199.0,0.05,0.27,9.8,1
137.0,0.031,0.37,11.6,1
144.0,0.031,0.21,11.8,1
140.0,0.035,0.18,10.1,1
163.0,0.049,0.19,10.3,1
168.0,0.048,0.21,10.4,1
166.0,0.047,0.33,8.9,1
166.0,0.047,0.33,8.9,1
154.0,0.034,0.29,10.8,1
165.0,0.057999999999999996,0.31,9.2,1
140.0,0.053,0.19,9.6,1
78.0,0.032,0.2,10.4,1
248.0,0.043,0.25,8.7,1
103.0,0.043,0.2,9.2,1
213.0,0.045,0.3,9.2,1
103.0,0.043,0.2,9.2,1
213.0,0.045,0.3,9.2,1
213.0,0.045,0.3,9.2,1
124.0,0.028999999999999998,0.22,10.2,1
103.0,0.043,0.2,9.2,1
107.0,0.036000000000000004,0.53,9.0,1
178.0,0.05,0.24,9.7,1
185.0,0.049,0.24,9.6,1
112.0,0.036000000000000004,0.15,10.0,1
213.0,0.045,0.3,9.2,1
197.0,0.045,0.33,9.1,1
142.0,0.046,0.24,8.7,1
142.0,0.046,0.24,8.7,1
161.0,0.055999999999999994,0.35,9.5,1
212.0,0.039,0.26,9.5,1
166.0,0.037000000000000005,0.29,8.9,1
166.0,0.037000000000000005,0.29,8.9,1
89.0,0.053,0.31,9.9,1
104.0,0.03,0.44,12.6,1
166.0,0.033,0.23,9.7,1
118.0,0.039,0.21,10.4,1
183.0,0.04,0.23,9.1,1
106.0,0.04,0.34,10.4,1
212.0,0.039,0.26,9.5,1
166.0,0.037000000000000005,0.29,8.9,1
120.0,0.037000000000000005,0.28,10.6,1
158.0,0.028999999999999998,0.37,12.0,1
98.0,0.038,0.36,12.5,1
126.0,0.062,0.13,9.6,1
180.0,0.045,0.25,9.2,1
71.0,0.040999999999999995,0.18,9.9,1
112.0,0.036000000000000004,0.3,11.7,1
153.0,0.049,0.23,9.6,1
135.0,0.033,0.43,12.0,1
98.0,0.038,0.36,12.5,1
180.0,0.045,0.25,9.2,1
71.0,0.040999999999999995,0.18,9.9,1
177.0,0.044000000000000004,0.35,8.9,1
189.0,0.049,0.22,9.0,1
158.0,0.052000000000000005,0.26,10.2,1
126.0,0.062,0.13,9.6,1
127.0,0.055,0.12,9.4,1
59.0,0.027999999999999997,0.37,10.4,1
106.0,0.032,0.26,10.4,1
97.0,0.204,0.2,10.0,1
96.0,0.20800000000000002,0.22,10.0,1
169.0,0.052000000000000005,0.25,10.5,1
193.0,0.047,0.27,11.4,1
172.0,0.036000000000000004,0.34,10.2,1
228.0,0.043,0.27,10.4,1
307.5,0.047,0.49,11.0,1
93.0,0.042,0.71,10.1,1
182.0,0.083,0.47,9.2,1
87.0,0.04,0.28,10.3,1
172.0,0.036000000000000004,0.34,10.2,1
228.0,0.043,0.27,10.4,1
172.0,0.08,0.13,11.1,1
84.0,0.031,0.16,9.9,1
143.0,0.052000000000000005,0.31,9.0,1
256.0,0.052000000000000005,0.36,8.6,1
143.0,0.052000000000000005,0.31,9.0,1
256.0,0.052000000000000005,0.36,8.6,1
195.0,0.040999999999999995,0.25,9.5,1
197.0,0.051,0.45,9.0,1
152.0,0.049,0.26,10.0,1
158.0,0.066,0.22,9.0,1
197.0,0.051,0.45,9.0,1
135.0,0.046,0.19,10.2,1
160.0,0.054000000000000006,0.31,9.6,1
219.0,0.036000000000000004,0.25,9.7,1
185.0,0.046,1.005,10.2,1
142.0,0.027999999999999997,0.31,13.0,1
172.0,0.044000000000000004,0.24,10.8,1
219.0,0.036000000000000004,0.25,9.7,1
169.0,0.063,0.29,9.0,1
63.0,0.027000000000000003,0.15,9.9,1
89.0,0.057999999999999996,0.12,9.2,1
238.0,0.055999999999999994,0.32,8.7,1
91.0,0.024,0.17,10.1,1
91.0,0.024,0.17,10.1,1
123.0,0.039,0.21,9.5,1
99.0,0.040999999999999995,0.21,9.9,1
238.0,0.055999999999999994,0.32,8.7,1
173.0,0.046,0.31,9.0,1
163.0,0.076,0.27,8.6,1
114.0,0.047,0.21,10.5,1
186.0,0.044000000000000004,0.23,9.5,1
142.0,0.047,0.2,10.1,1
164.0,0.03,0.41,11.7,1
116.0,0.036000000000000004,0.49,10.7,1
164.0,0.03,0.41,11.7,1
133.0,0.086,0.2,9.2,1
139.0,0.084,0.26,8.8,1
139.0,0.084,0.26,8.8,1
197.0,0.048,0.27,9.5,1
208.0,0.057,0.28,10.2,1
143.0,0.048,0.2,9.1,1
103.0,0.044000000000000004,0.33,10.5,1
184.0,0.042,0.38,9.0,1
212.5,0.055999999999999994,0.2,8.9,1
212.5,0.055999999999999994,0.2,8.9,1
212.5,0.055999999999999994,0.2,8.9,1
212.5,0.055999999999999994,0.2,8.9,1
212.5,0.055999999999999994,0.2,8.9,1
181.0,0.049,0.19,9.1,1
151.0,0.047,0.16,10.1,1
176.0,0.043,0.22,10.0,1
201.0,0.043,0.22,9.5,1
102.0,0.034,0.33,12.3,1
110.0,0.054000000000000006,0.43,9.1,1
212.5,0.055999999999999994,0.2,8.9,1
103.0,0.057,0.12,9.6,1
180.0,0.053,0.3,11.6,1
168.0,0.043,0.28,8.8,1
170.0,0.055,0.2,8.9,1
168.0,0.043,0.28,8.8,1
170.0,0.055,0.2,8.9,1
170.0,0.055,0.2,8.9,1
197.0,0.055,0.18,9.0,1
145.0,0.04,0.31,10.0,1
147.0,0.038,0.31,10.0,1
154.0,0.047,0.17,11.1,1
180.0,0.053,0.3,11.6,1
178.0,0.043,0.26,10.6,1
168.0,0.043,0.28,8.8,1
170.0,0.055,0.2,8.9,1
84.0,0.038,0.18,10.1,1
159.0,0.043,0.15,10.0,1
98.0,0.034,0.4,12.2,1
